fecha_hora,energia_kwh,demanda_kw,temperatura_c,ocupacion,tipo_dia,estado_hvac
2026-04-12 16:00:00,5.048234178085815,4.572641978774159,24.158398044416522,4,Fin de semana,Apagado
2026-04-12 17:00:00,6.7558323208761255,7.7178807321437946,21.917282248698523,7,Fin de semana,Apagado
2026-04-12 18:00:00,5.207293855369018,5.765262485476717,21.705901084650563,4,Fin de semana,Apagado
2026-04-12 19:00:00,6.177632407463486,6.601714945960941,22.732459812265397,5,Fin de semana,Apagado
2026-04-12 20:00:00,8.690372970463912,9.524186755657405,22.94806814492741,3,Fin de semana,Apagado
2026-04-12 21:00:00,7.9910915297709595,8.841097443274519,20.89312245742797,4,Fin de semana,Apagado
2026-04-12 22:00:00,10.550248954185733,9.6262914412497,20.530857130542056,2,Fin de semana,Apagado
2026-04-12 23:00:00,8.524442488734834,9.025828079998163,17.678200447929914,5,Fin de semana,Apagado
2026-04-13 00:00:00,6.327118738936701,5.917943354521093,16.561934122766832,0,Laboral,Apagado
2026-04-13 01:00:00,8.292540353686691,7.997152560992774,18.59876335286201,6,Laboral,Apagado
2026-04-13 02:00:00,4.035985958076956,4.460133568354712,17.726870045853506,6,Laboral,Apagado
2026-04-13 03:00:00,11.724526599803227,12.158612475287127,16.96338938007031,4,Laboral,Apagado
2026-04-13 04:00:00,7.971707655243338,7.773910123021979,18.674807844864993,0,Laboral,Apagado
2026-04-13 05:00:00,9.807403986525433,9.295694694018806,16.39446983515697,7,Laboral,Apagado
2026-04-13 06:00:00,8.693484609240976,8.863596297555999,17.667253289084975,6,Laboral,Apagado
2026-04-13 07:00:00,9.864505353098664,9.1395807688565,20.23164559697532,36,Laboral,Encendido
2026-04-13 08:00:00,14.81574211078568,14.756237711713851,22.170077090227668,96,Laboral,Encendido
2026-04-13 09:00:00,8.84985649973715,9.862107618776111,21.01011071995984,33,Laboral,Encendido
2026-04-13 10:00:00,18.60208012045772,18.46653312297406,24.05069946953168,123,Laboral,Encendido
2026-04-13 11:00:00,18.694465595035606,19.24122469592377,22.27698726206803,129,Laboral,Encendido
2026-04-13 12:00:00,14.113843582428414,16.05064425196032,24.224126942499463,85,Laboral,Encendido
2026-04-13 13:00:00,25.006647097910474,24.773199570427327,24.25551331551758,149,Laboral,Encendido
2026-04-13 14:00:00,15.20538524480261,14.742214136032754,22.9578051574878,110,Laboral,Encendido
2026-04-13 15:00:00,24.159560454525927,24.258095057468413,25.309567402051428,143,Laboral,Encendido
2026-04-13 16:00:00,11.458118097096692,11.425809721448234,25.983002936898345,23,Laboral,Encendido
2026-04-13 17:00:00,9.490410826601497,10.819546073070969,24.286181186408296,34,Laboral,Encendido
2026-04-13 18:00:00,14.055572159410012,12.69825467749318,23.74388097443845,59,Laboral,Encendido
2026-04-13 19:00:00,17.555929405874377,16.46222661437427,24.671512780315183,91,Laboral,Encendido
2026-04-13 20:00:00,6.820632773752192,7.47457279716105,20.535619896169585,6,Laboral,Apagado
2026-04-13 21:00:00,7.085588664488813,6.381807918712234,19.202894017887267,0,Laboral,Apagado
2026-04-13 22:00:00,6.705323401890183,6.767361593661718,19.179876846093734,7,Laboral,Apagado
2026-04-13 23:00:00,9.110162109850991,9.785366113022341,17.564052656715045,6,Laboral,Apagado
2026-04-14 00:00:00,6.262575881611109,5.724944939477765,19.787120007005313,2,Laboral,Apagado
2026-04-14 01:00:00,7.970162530668009,7.805891930794546,17.90752532590367,3,Laboral,Apagado
2026-04-14 02:00:00,10.613835856825753,10.292664627377759,16.09938496983435,3,Laboral,Apagado
2026-04-14 03:00:00,6.5443372953091625,6.727751924980339,16.262625003823693,7,Laboral,Apagado
2026-04-14 04:00:00,5.599669411624279,5.911176115274977,20.569577323711034,0,Laboral,Apagado
2026-04-14 05:00:00,7.03558386608821,7.671444676498766,16.803790329550193,2,Laboral,Apagado
2026-04-14 06:00:00,6.729038848106876,6.218889840609421,17.25714327419224,3,Laboral,Apagado
2026-04-14 07:00:00,18.509954221875613,17.78468525336623,19.36516860391465,133,Laboral,Encendido
2026-04-14 08:00:00,13.70585175860036,14.934739861293306,20.730626771199315,75,Laboral,Encendido
2026-04-14 09:00:00,11.71501777965163,13.099885960579885,21.266018206289367,51,Laboral,Encendido
2026-04-14 10:00:00,11.049572260714243,10.838634451703237,20.94492514064202,45,Laboral,Encendido
2026-04-14 11:00:00,15.668578262612659,14.330188582020519,21.608975515923326,134,Laboral,Encendido
2026-04-14 12:00:00,17.608717552161355,16.45539297390853,24.543795788644132,84,Laboral,Encendido
2026-04-14 13:00:00,15.422397583463518,16.931782607733318,24.3990733919107,61,Laboral,Encendido
2026-04-14 14:00:00,20.460651460251256,19.088881073323915,22.89398374086993,148,Laboral,Encendido
2026-04-14 15:00:00,18.533895950860607,17.67539500951489,26.405201192000888,105,Laboral,Encendido
2026-04-14 16:00:00,13.345520655915607,12.647224443265065,25.79409811776887,52,Laboral,Encendido
2026-04-14 16:00:00,13.345520655915607,12.647224443265065,25.79409811776887,52,Laboral,Encendido
2026-04-14 17:00:00,21.979310594868352,22.056331607150145,24.17495655581099,112,Laboral,Encendido
2026-04-14 18:00:00,16.52908209560376,17.52800017051246,23.51611041753394,64,Laboral,Encendido
2026-04-14 19:00:00,19.793610867191074,18.494412609989634,23.277751746071004,128,Laboral,Encendido
2026-04-14 20:00:00,4.95744986834294,5.0465586737065244,21.21086508834176,3,Laboral,Apagado
2026-04-14 21:00:00,9.279507773373844,10.505436914589632,19.38202504780809,0,Laboral,Apagado
2026-04-14 22:00:00,7.504147659406156,7.682500832921648,20.351745127580468,6,Laboral,Apagado
2026-04-14 23:00:00,10.827850984032736,11.06629375394457,17.273096114544092,0,Laboral,Apagado
2026-04-15 00:00:00,6.908112261348159,7.483184543040355,18.64044503920068,7,Laboral,Apagado
2026-04-15 01:00:00,9.592619475178914,9.968221861988686,15.806449422241121,4,Laboral,Apagado
2026-04-15 02:00:00,24.742028082219704,25.002115941731198,17.01724561849236,2,Laboral,Apagado
2026-04-15 03:00:00,9.971361319063659,11.072369453392088,16.837226553733778,7,Laboral,Apagado
2026-04-15 04:00:00,6.102468597268196,5.707302615792297,19.275451806412992,2,Laboral,Apagado
2026-04-15 05:00:00,10.309827489276476,9.809806862946282,16.258638413361542,5,Laboral,Apagado
2026-04-15 06:00:00,7.4455207071155804,8.540209673131104,16.473637892745025,0,Laboral,Apagado
2026-04-15 07:00:00,17.65702583895601,17.056504804166593,18.224587233072622,101,Laboral,Encendido
2026-04-15 08:00:00,12.725446417405841,11.700402282836938,18.61624490784503,22,Laboral,Encendido
2026-04-15 09:00:00,14.694328163822053,13.828213464304689,20.292285040701284,71,Laboral,Encendido
2026-04-15 10:00:00,14.157924492719536,16.085020085194905,22.540237354939656,126,Laboral,Encendido
2026-04-15 11:00:00,11.290038590566793,10.681171441348548,23.92637291480282,36,Laboral,Encendido
2026-04-15 12:00:00,14.259680266960935,14.729811252304287,25.819900655906686,43,Laboral,Encendido
2026-04-15 13:00:00,13.565377896607986,14.69759727479312,23.580092609242033,61,Laboral,Encendido
2026-04-15 14:00:00,23.589800024394478,21.382327245468016,28.029949867556873,81,Laboral,Encendido
2026-04-15 15:00:00,22.64883886739508,21.98260846798564,27.37862239658146,132,Laboral,Encendido
2026-04-15 16:00:00,14.075352335304878,15.255444583415812,24.619471145095954,58,Laboral,Encendido
2026-04-15 17:00:00,11.016284016955938,10.669224743650462,21.714397640223986,86,Laboral,Encendido
2026-04-15 18:00:00,12.586039283922332,12.443798314909067,23.72869235768466,81,Laboral,Encendido
2026-04-15 19:00:00,18.143299138456268,18.869980804048392,23.087009220362035,133,Laboral,Encendido
2026-04-15 20:00:00,7.265964100536183,7.99496566701026,19.27617752691904,5,Laboral,Apagado
2026-04-15 21:00:00,6.088536253353978,5.957900138233357,21.08859822908993,1,Laboral,Apagado
2026-04-15 22:00:00,8.555652959586684,8.048495671267831,19.724538704197858,6,Laboral,Apagado
2026-04-15 23:00:00,9.009203821261757,8.169007533907218,18.057146458660373,2,Laboral,Apagado
2026-04-16 00:00:00,9.442615939545513,9.14570377227096,18.923527912650375,5,Laboral,Apagado
2026-04-16 01:00:00,7.590793962285215,8.098386278922371,18.74231644101493,7,Laboral,Apagado
2026-04-16 02:00:00,9.338193015530212,10.535801337072382,16.552884024764893,4,Laboral,Apagado
2026-04-16 03:00:00,6.983086789757316,7.162957923619267,17.275375712655173,5,Laboral,Apagado
2026-04-16 04:00:00,8.821647153431384,8.263664028278466,16.350546454347768,0,Laboral,Apagado
2026-04-16 05:00:00,9.574675503704706,10.10083940767013,16.591971757035914,7,Laboral,Apagado
2026-04-16 06:00:00,7.167154643677817,6.623404214645759,18.2669689399378,7,Laboral,Apagado
2026-04-16 07:00:00,14.268340249574313,13.30459538268618,19.62810587088356,127,Laboral,Encendido
2026-04-16 08:00:00,11.861358652986553,11.087286042298647,19.288772389124308,45,Laboral,Encendido
2026-04-16 09:00:00,23.00875543808657,26.03636655638677,18.3435962860219,93,Laboral,Encendido
2026-04-16 10:00:00,19.414786544473674,20.48189882697592,22.73821799163114,142,Laboral,Encendido
2026-04-16 11:00:00,11.440665015009722,10.320063104871707,21.084130624078234,62,Laboral,
2026-04-16 12:00:00,15.650774100679289,17.725646922539013,23.974825472626748,81,Laboral,Encendido
2026-04-16 13:00:00,15.48595561528672,15.44529385546501,26.598933092607076,27,Laboral,Encendido
2026-04-16 14:00:00,11.973919480960483,11.274811793163607,24.8435078507902,25,Laboral,Encendido
2026-04-16 15:00:00,12.486475700822002,13.351230030022624,23.572299994409715,57,Laboral,Encendido
2026-04-16 16:00:00,6.715233568808656,6.904597532681529,23.110288449214362,20,Laboral,Encendido
2026-04-16 17:00:00,22.49897592181814,23.77602553366974,25.868655445550758,142,Laboral,Encendido
2026-04-16 18:00:00,8.539654004411826,8.627582862828167,23.80808893013139,30,Laboral,Encendido
2026-04-16 19:00:00,11.412228337286823,10.899940862643668,23.647686190330454,33,Laboral,Encendido
2026-04-16 20:00:00,9.142487916846212,8.240501425504014,23.14683833794164,0,Laboral,Apagado
2026-04-16 21:00:00,8.744813535508852,9.31427572949289,20.941197247393703,5,Laboral,Apagado
2026-04-16 22:00:00,6.126436168477785,6.252565067312664,19.594398733225063,3,Laboral,Apagado
2026-04-16 23:00:00,6.358982159310189,6.403478077531671,17.863182763379957,6,Laboral,Apagado
2026-04-17 00:00:00,6.661324639417638,7.026555033161582,14.472567156392616,3,Laboral,Apagado
2026-04-17 01:00:00,9.837663911014733,10.080930088606749,15.714297792108521,7,Laboral,Apagado
2026-04-17 02:00:00,9.36890748406145,10.579177318016265,17.05278448673565,5,Laboral,Apagado
2026-04-17 03:00:00,9.955815211602879,10.77866755522111,16.789685580443656,6,Laboral,Apagado
2026-04-17 04:00:00,8.73538255390746,9.888782302458809,17.620568542510366,5,Laboral,Apagado
2026-04-17 05:00:00,5.5936272121167905,5.360256366221098,17.383874179012686,0,Laboral,Apagado
2026-04-17 06:00:00,4.116163816301022,4.345054231509257,18.36280189022836,2,Laboral,Apagado
2026-04-17 07:00:00,15.019345631644972,16.92264989047436,19.94535854996888,53,Laboral,Encendido
2026-04-17 08:00:00,15.985822987116455,17.457694059225854,18.902669893294227,90,Laboral,Encendido
2026-04-17 09:00:00,16.901445375683963,16.856099245699596,20.655410521015245,67,Laboral,Encendido
2026-04-17 10:00:00,15.342893955207401,16.651097808333052,20.106620782234536,123,Laboral,Encendido
2026-04-17 11:00:00,18.528161433512665,19.380058402041026,24.167471345591764,135,Laboral,Encendido
2026-04-17 12:00:00,11.398944881218194,11.10541993449472,23.874528629868426,56,Laboral,Encendido
2026-04-17 13:00:00,16.46905608776559,17.858579578137746,25.051888179696064,74,Laboral,Encendido
2026-04-17 14:00:00,21.085439038411444,19.49886575926025,26.71468308547902,97,Laboral,Encendido
2026-04-17 15:00:00,15.106672643522156,13.965843101898392,26.295455014544707,60,Laboral,Encendido
2026-04-17 16:00:00,13.44568186972516,12.759329512990561,24.791701573533857,37,Laboral,Encendido
2026-04-17 17:00:00,10.893133931695878,10.215125320251703,25.40932402507344,39,Laboral,Encendido
2026-04-17 18:00:00,15.002529230706822,16.768080702498793,22.110382187203044,109,Laboral,Encendido
2026-04-17 19:00:00,,13.159406188967239,23.520691335607257,92,Laboral,Encendido
2026-04-17 20:00:00,5.495475722660302,6.281492291490802,22.201968270368653,5,Laboral,Apagado
2026-04-17 21:00:00,6.217389295613019,5.665214863196026,19.058077188965456,3,Laboral,Apagado
2026-04-17 22:00:00,6.948299504327102,6.3819883864875475,21.56950785311492,3,Laboral,Apagado
2026-04-17 23:00:00,13.988596481039067,14.060568577862169,18.155107388491864,4,Laboral,Apagado
2026-04-18 00:00:00,5.199141521502812,5.488704634395558,18.991447338920445,6,Fin de semana,Apagado
2026-04-18 01:00:00,7.872237680874978,8.328795519663396,17.03197646695389,4,Fin de semana,Apagado
2026-04-18 02:00:00,8.605888942818664,7.9867055165547045,18.328548162779054,0,Fin de semana,Apagado
2026-04-18 03:00:00,7.948050865896619,8.205296385513792,18.574714116199512,6,Fin de semana,Apagado
2026-04-18 04:00:00,10.768032576227766,10.184240210633945,16.14023732115896,0,Fin de semana,Apagado
2026-04-18 05:00:00,6.728243312853036,6.463561240753554,15.699419952207043,2,Fin de semana,Apagado
2026-04-18 06:00:00,9.34019784681635,8.985592667146062,18.013880815718665,5,Fin de semana,Apagado
2026-04-18 07:00:00,5.58600453421821,5.404275812478127,20.018699964432738,3,Fin de semana,Apagado
2026-04-18 08:00:00,8.568263287095338,9.570306698063659,19.519149224459436,2,Fin de semana,Apagado
2026-04-18 09:00:00,6.9294914664868195,7.628846192075924,20.263771699252267,0,Fin de semana,Apagado
2026-04-18 10:00:00,7.005056126206229,6.5749009694101614,22.62121488774926,4,Fin de semana,Apagado
2026-04-18 11:00:00,5.8867284014823,6.305778475391964,19.686179038315533,1,Fin de semana,Apagado
2026-04-18 12:00:00,3.214298858249072,3.077913318514215,23.030768436565722,2,Fin de semana,Apagado
2026-04-18 13:00:00,4.555361010731726,4.118527701918645,22.803546053332585,3,Fin de semana,Apagado
2026-04-18 14:00:00,9.10283322770129,8.342028044018702,25.217479749770927,7,Fin de semana,Apagado
2026-04-18 15:00:00,6.933065469995913,7.542738696849023,24.11650085103491,7,Fin de semana,Apagado
2026-04-18 16:00:00,7.963517901956989,8.515438055260315,23.525502115411044,1,Fin de semana,Apagado
2026-04-18 17:00:00,4.5463877618489095,4.693928428046747,24.039504206444118,2,Fin de semana,Apagado
2026-04-18 18:00:00,7.678251200664397,7.159839660654509,22.06633701823151,6,Fin de semana,Apagado
2026-04-18 19:00:00,8.332116513494533,9.166476787876807,22.98425150792685,2,Fin de semana,Apagado
2026-04-18 19:00:00,8.332116513494533,9.166476787876807,22.98425150792685,2,Fin de semana,Apagado
2026-04-18 20:00:00,2.740175250673766,2.815390515912587,,5,Fin de semana,Apagado
2026-04-18 21:00:00,7.458842819723297,7.7862080079453895,20.547097155868688,4,Fin de semana,Apagado
2026-04-18 22:00:00,10.925652302740502,12.068417890099655,19.104158103944695,4,Fin de semana,Apagado
2026-04-18 23:00:00,5.969822266153518,5.823586224545116,20.09471548102297,7,Fin de semana,Apagado
2026-04-19 00:00:00,9.554217175815397,9.34464805147365,18.04094845703861,3,Fin de semana,Apagado
2026-04-19 01:00:00,7.695423144070469,7.123607873326165,18.165312584053336,2,Fin de semana,Apagado
2026-04-19 02:00:00,9.604589402250912,9.445911411479036,17.712039111857116,5,Fin de semana,Apagado
2026-04-19 03:00:00,8.022097478188629,8.85169554998285,16.03261885575648,5,Fin de semana,Apagado
2026-04-19 04:00:00,6.4549672782377066,6.816773747171938,17.82026471298904,3,Fin de semana,Apagado
2026-04-19 05:00:00,7.1185690545772795,6.877341198245793,17.954828553952915,4,Fin de semana,Apagado
2026-04-19 06:00:00,7.185770947476734,6.960111542355957,18.54795115706635,6,Fin de semana,Apagado
2026-04-19 07:00:00,6.6121325440947905,7.026588511855573,18.521568062074607,4,Fin de semana,Apagado
2026-04-19 08:00:00,5.731734916679045,6.372252419828056,19.45251091073427,4,Fin de semana,Apagado
2026-04-19 09:00:00,8.249090071858447,8.267990273785195,21.94266237784573,3,Fin de semana,Apagado
2026-04-19 10:00:00,6.580042520041351,5.923521011574813,24.653627661048517,7,Fin de semana,Apagado
2026-04-19 11:00:00,3.8051954096789395,4.325571530854999,22.003847411659653,0,Fin de semana,Apagado
2026-04-19 12:00:00,5.780034855806917,6.477905642430728,24.46976497401499,6,Fin de semana,Apagado
2026-04-19 13:00:00,7.721025935880984,8.166430540713653,24.02459858124609,1,Fin de semana,Apagado
2026-04-19 14:00:00,3.5212245497936676,3.20549454895173,25.80553122431856,1,Fin de semana,Apagado
2026-04-19 15:00:00,8.769047804493939,8.877348809077791,25.52597596881776,6,Fin de semana,Apagado
2026-04-19 16:00:00,9.302138348094186,9.054852083528697,26.13585396446012,5,Fin de semana,Apagado
2026-04-19 17:00:00,8.614813526231021,7.935514179907002,21.110359901032254,0,Fin de semana,Apagado
2026-04-19 18:00:00,5.700103388921102,5.709621179728807,23.107127910766494,1,Fin de semana,Apagado
2026-04-19 19:00:00,4.753107438597215,4.882001091158504,21.81417773808215,2,Fin de semana,Apagado
2026-04-19 20:00:00,6.598174960826912,6.777225374407738,21.905690974814828,3,Fin de semana,Apagado
2026-04-19 21:00:00,7.131573496501689,6.918524172963746,20.131361062737945,2,Fin de semana,Apagado
2026-04-19 22:00:00,9.511644465438135,9.147567124503968,19.195553150542157,1,Fin de semana,Apagado
2026-04-19 23:00:00,7.279318033962959,8.03361603068088,19.818231784109983,4,Fin de semana,Apagado
2026-04-20 00:00:00,5.901828535362932,5.473192325665387,20.453886648533608,1,Laboral,Apagado
2026-04-20 01:00:00,6.790037489417463,7.009501798000418,14.14730170522858,2,Laboral,Apagado
2026-04-20 02:00:00,7.9838138386319795,8.296048910658076,16.763756686915606,4,Laboral,Apagado
2026-04-20 03:00:00,8.439952232514461,7.970460868400647,17.374464550283072,6,Laboral,Apagado
2026-04-20 04:00:00,10.248559128751927,9.281305020007501,17.141976414308346,3,Laboral,Apagado
2026-04-20 05:00:00,8.234824011420878,8.44635904297478,17.121736282562377,2,Laboral,Apagado
2026-04-20 06:00:00,10.962572417314059,11.34544073733206,16.5474118105653,5,Laboral,Apagado
2026-04-20 07:00:00,55.818628774949595,52.412339408854955,17.868793172028816,52,Laboral,Encendido
2026-04-20 08:00:00,19.031864655754223,17.150130330934303,20.834702187435276,146,Laboral,Encendido
2026-04-20 09:00:00,11.9993567411347,12.361925550506712,22.290914952367746,86,Laboral,Encendido
2026-04-20 10:00:00,11.674515707835848,10.559728561453657,22.151285680207238,74,Laboral,Encendido
2026-04-20 11:00:00,8.3625029502846,8.397793193746606,21.996593155942563,31,Laboral,Encendido
2026-04-20 12:00:00,17.294989413997403,18.894559725424713,23.943280288226,118,Laboral,Encendido
2026-04-20 13:00:00,15.853792565036168,17.615539071289735,24.17605388151054,69,Laboral,Encendido
2026-04-20 14:00:00,21.426270951022655,22.406043497868417,25.518428849236514,115,Laboral,Encendido
2026-04-20 15:00:00,14.952121267412354,15.715558376753714,25.1419589412217,37,Laboral,Encendido
2026-04-20 16:00:00,21.33460919604058,19.94350819257099,24.117555886199085,139,Laboral,Encendido
2026-04-20 17:00:00,11.410633845093768,11.708184003631965,24.692909293472617,36,Laboral,Encendido
2026-04-20 18:00:00,18.9738346505256,18.214208756013218,22.413141504314943,131,Laboral,Encendido
2026-04-20 19:00:00,11.670792992782166,12.911033844856398,23.984014302629088,57,Laboral,Encendido
2026-04-20 20:00:00,7.272027372458471,7.244984655134039,23.454078452605685,5,Laboral,Apagado
2026-04-20 21:00:00,5.646524169887561,5.96525648770712,19.58579511741291,1,Laboral,Apagado
2026-04-20 22:00:00,8.935630266993003,9.737492209775272,20.46998017753315,3,Laboral,Apagado
2026-04-20 23:00:00,3.4471439370740224,3.4795180545522633,17.810485289912826,7,Laboral,Apagado
2026-04-21 00:00:00,9.0399611668356,10.245228332844437,19.457594108188818,6,Laboral,Apagado
2026-04-21 01:00:00,8.888021490831617,9.173272759267636,18.620840726503072,0,Laboral,Apagado
2026-04-21 02:00:00,8.262593513623212,8.00018546588355,16.86008292091019,4,Laboral,Apagado
2026-04-21 03:00:00,8.521244381063434,9.497749717470953,18.19392045133185,5,Laboral,Apagado
2026-04-21 04:00:00,8.708771555513609,9.294427712768027,16.61898730759436,3,Laboral,Apagado
2026-04-21 05:00:00,10.524429184363846,9.505945028781175,16.76428658705989,2,Laboral,Apagado
2026-04-21 06:00:00,10.803354013457072,10.419918165571355,17.489109001746964,1,Laboral,Apagado
2026-04-21 07:00:00,11.574555218631533,12.609674658030174,18.830979036539194,23,Laboral,Encendido
2026-04-21 08:00:00,23.396482402339323,24.925553733889565,19.57662987121711,131,Laboral,Encendido
2026-04-21 09:00:00,17.168721987684048,17.506747674388375,21.18521398371308,127,Laboral,Encendido
2026-04-21 10:00:00,13.190989895124638,15.00782482077786,21.297205927367422,63,Laboral,Encendido
2026-04-21 11:00:00,12.227029645478549,12.044298144006211,23.91763532605336,37,Laboral,Encendido
2026-04-21 12:00:00,19.869401327352133,21.351607678570222,25.05359022571036,142,Laboral,Encendido
2026-04-21 13:00:00,16.835503915244523,16.629459305353656,23.869067300800786,91,Laboral,Encendido
2026-04-21 14:00:00,15.155786273834623,14.65965277307582,23.151093592799683,101,Laboral,Encendido
2026-04-21 15:00:00,17.355615029477487,16.537631303692628,25.868647882239358,63,Laboral,Encendido
2026-04-21 16:00:00,14.6342546471705,13.499109009520136,26.22997124235448,62,Laboral,Encendido
2026-04-21 17:00:00,10.882329536117982,10.137270811939246,24.268203542115966,62,Laboral,Encendido
2026-04-21 18:00:00,6.852776368210195,6.470637210286821,22.284606655815594,32,Laboral,Encendido
2026-04-21 19:00:00,13.880823873668017,13.529593582184464,23.320113101255718,71,Laboral,Encendido
2026-04-21 20:00:00,7.547676098591987,8.59987695627708,23.864877935219383,3,Laboral,Apagado
2026-04-21 21:00:00,8.314364173226409,7.808752484456857,18.74840808476341,5,Laboral,Apagado
2026-04-21 22:00:00,5.190272378811941,5.245051774388373,20.538234654380965,0,Laboral,Apagado
2026-04-21 23:00:00,9.348117683065015,8.866023026105694,18.623638553638546,7,Laboral,Apagado
2026-04-22 00:00:00,7.510893867006798,7.556226117395488,17.144764333995965,7,Laboral,Apagado
2026-04-22 01:00:00,7.360834260729083,6.6812790213906705,18.1337378380727,3,Laboral,Apagado
2026-04-22 02:00:00,10.6866292742436,10.347765532190737,15.577700834093651,5,Laboral,Apagado
2026-04-22 03:00:00,7.677738674488224,7.3949124765090595,17.356333651248228,2,Laboral,Apagado
2026-04-22 04:00:00,4.064185672182488,4.199109956425672,18.712207433654925,2,Laboral,Apagado
2026-04-22 05:00:00,9.10004748773631,8.21604427658995,17.747925603106,2,Laboral,Apagado
2026-04-22 06:00:00,8.148426013214523,8.336514878299331,17.119985961038445,3,Laboral,Apagado
2026-04-22 07:00:00,17.702560816301574,16.32326077528514,16.864829542973013,75,Laboral,Encendido
2026-04-22 08:00:00,15.03828401832276,16.803749970552353,18.42637400082169,31,Laboral,Encendido
2026-04-22 09:00:00,15.957439231166358,16.059115556350832,18.790533444125998,84,Laboral,Encendido
2026-04-22 10:00:00,20.66252453866508,22.54450901072832,23.95483509632647,126,Laboral,Encendido
2026-04-22 11:00:00,15.922130122607827,17.643620261278468,22.70061859888269,99,Laboral,
2026-04-22 12:00:00,22.28434371660288,21.814722284394723,22.574230289471874,122,Laboral,Encendido
2026-04-22 13:00:00,7.446097188052267,8.2011379373899,22.906251162323624,41,Laboral,Encendido
2026-04-22 14:00:00,20.51117989172704,21.25957811416652,23.583008927681405,138,Laboral,Encendido
2026-04-22 15:00:00,12.717614977599855,14.037618403574966,24.59698855383635,36,Laboral,Encendido
2026-04-22 16:00:00,21.67135619573649,23.838626904595053,23.324570567886337,136,Laboral,Encendido
2026-04-22 17:00:00,18.08275839720568,16.989695030337728,26.475670728286243,88,Laboral,Encendido
2026-04-22 18:00:00,14.699619148535325,15.63874953539087,22.93155985555692,98,Laboral,Encendido
2026-04-22 19:00:00,19.2755007123844,19.314797928943516,22.060900527558303,119,Laboral,Encendido
2026-04-22 20:00:00,5.476265399859355,4.967653638527666,22.404585983996633,1,Laboral,Apagado
2026-04-22 21:00:00,7.414474483613633,7.106364830795125,22.740701227436954,7,Laboral,Apagado
2026-04-22 22:00:00,6.075386896710813,5.7883703329578235,21.553495077660624,0,Laboral,Apagado
2026-04-22 23:00:00,8.695407344010382,9.027106087807939,18.4146168075975,7,Laboral,Apagado
2026-04-23 00:00:00,4.92816565564149,4.874673987018795,18.4780865021921,0,Laboral,Apagado
2026-04-23 01:00:00,7.210248752480885,6.808829591357678,17.71505292424433,6,Laboral,Apagado
2026-04-23 02:00:00,7.523930491353428,8.253789834030313,17.7721700846523,0,Laboral,Apagado
2026-04-23 03:00:00,8.3560899699668,7.861374596402955,17.3068455608264,4,Laboral,Apagado
2026-04-23 04:00:00,10.637238082093694,11.550310167032125,16.003702635526718,4,Laboral,Apagado
2026-04-23 05:00:00,9.662021859974,10.413485276746878,16.02367023960152,5,Laboral,Apagado
2026-04-23 06:00:00,8.693370306586175,8.201966987244841,18.382359531785553,3,Laboral,Apagado
2026-04-23 07:00:00,20.566359015146876,22.0924374913967,17.579754259708192,109,Laboral,Encendido
2026-04-23 08:00:00,11.037310556373473,11.838309881563633,21.60059188586919,26,Laboral,Encendido
2026-04-23 09:00:00,17.65021649014814,18.85759041290936,21.047915774005123,130,Laboral,Encendido
2026-04-23 10:00:00,11.008104451593063,12.553358331400664,20.80398310515539,43,Laboral,Encendido
2026-04-23 11:00:00,7.683888519561467,8.703246140618191,22.614038177571977,41,Laboral,Encendido
2026-04-23 12:00:00,10.398477763496336,10.518397480681276,23.219658377245125,55,Laboral,Encendido
2026-04-23 13:00:00,21.039389116350602,20.58459884867335,24.306613830340613,122,Laboral,Encendido
2026-04-23 14:00:00,21.9162516245641,20.345944502657254,25.998721924735776,129,Laboral,Encendido
2026-04-23 15:00:00,9.900571040305866,9.720576220344592,23.266686481092936,65,Laboral,Encendido
2026-04-23 16:00:00,9.65913402700344,10.261679332357291,22.622611222854218,34,Laboral,Encendido
2026-04-23 17:00:00,17.003775547146645,18.85135475163386,24.869762758760167,92,Laboral,Encendido
2026-04-23 18:00:00,16.797139528177308,15.734376917925182,23.615687683956615,123,Laboral,Encendido
2026-04-23 19:00:00,11.146419188455862,11.481049159622644,23.195870045705206,36,Laboral,Encendido
2026-04-23 20:00:00,5.903706427083841,5.544564065485272,22.568732024154485,2,Laboral,Apagado
2026-04-23 21:00:00,6.474636978975193,7.242457059587356,20.782741947108367,0,Laboral,Apagado
2026-04-23 22:00:00,8.278957571799936,9.340095324075431,20.924351503981395,2,Laboral,Apagado
2026-04-23 23:00:00,6.627540678163511,6.105181024189446,17.928398176055815,2,Laboral,Apagado
2026-04-24 00:00:00,9.459276488694478,8.703378317106605,18.248825988368253,1,Laboral,encendido 
2026-04-24 01:00:00,7.606630370799984,8.434561283011968,16.538983973582145,0,Laboral,Apagado
2026-04-24 02:00:00,7.919498961592629,7.99314412129348,15.780409892732361,0,Laboral,Apagado
2026-04-24 03:00:00,10.305230262020048,10.20511418242188,17.738538691160418,4,Laboral,Apagado
2026-04-24 04:00:00,8.368026740841401,9.588521117433022,17.819160465189977,1,Laboral,Apagado
2026-04-24 05:00:00,7.87304594418204,8.869983656914657,15.205522287908103,0,Laboral,Apagado
2026-04-24 06:00:00,7.855608183847621,7.542603377601818,16.82517378534776,1,Laboral,Apagado
2026-04-24 07:00:00,19.907081518209903,19.21769934462405,19.35038119601994,118,Laboral,Encendido
